CSP_No,Common_Name,Genus,Species,Total Length (cm),Total Weight (g),Sex_Code,Maturity_Code,Composite_Count,Collection_Date,Collection_Year,Waterbody,Basin/Site,Latitude,Longitude,Province/State,Tissue_Code,Parameter_Code,Value,Value_Flag,Rep,Measurement_Date,Parameter_Group,Master_Parameter_Name,Parameter_name,Unit_Code,LOD,MDL - typical,Laboratory,Method_Code
60014,Lake Trout,Salvelinus,namaycush,36,645,M,ADS,1,2013-07-11,2013,Lake Superior,Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-02-09,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60015,Lake Trout,Salvelinus,namaycush,48,1188.1,M,ADS,1,2013-07-11,2013,Lake Superior,Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",101,,1,2018-02-09,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60015,Lake Trout,Salvelinus,namaycush,48,1188.1,M,ADS,1,2013-07-11,2013,Lake Superior,Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",8.28,,1,2018-02-09,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60032,Lake Trout,Salvelinus,namaycush,49,1074.5,M,ADS,1,2013-07-17,2013,Lake Superior,Thunder Bay L Superior,48.25,-89,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",103,,1,2018-02-09,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60032,Lake Trout,Salvelinus,namaycush,49,1074.5,M,ADS,1,2013-07-17,2013,Lake Superior,Thunder Bay L Superior,48.25,-89,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-02-09,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60033,Lake Trout,Salvelinus,namaycush,45,841.1,M,ADS,1,2013-07-17,2013,Lake Superior,Thunder Bay L Superior,48.25,-89,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",101,,1,2018-02-09,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60033,Lake Trout,Salvelinus,namaycush,45,841.1,M,ADS,1,2013-07-17,2013,Lake Superior,Thunder Bay L Superior,48.25,-89,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-02-09,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60034,Lake Trout,Salvelinus,namaycush,54,1309,M,ADS,1,2013-07-17,2013,Lake Superior,Thunder Bay L Superior,48.25,-89,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",154,,1,2018-05-11,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60034,Lake Trout,Salvelinus,namaycush,54,1309,M,ADS,1,2013-07-17,2013,Lake Superior,Thunder Bay L Superior,48.25,-89,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-05-11,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60035,Lake Trout,Salvelinus,namaycush,37,581.6,M,ADS,1,2013-07-17,2013,Lake Superior,Thunder Bay L Superior,48.25,-89,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",141,,1,2018-05-11,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60035,Lake Trout,Salvelinus,namaycush,37,581.6,M,ADS,1,2013-07-17,2013,Lake Superior,Thunder Bay L Superior,48.25,-89,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",8.02,,1,2018-05-11,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60039,Lake Trout,Salvelinus,namaycush,49,1046,M,ADS,1,2013-07-17,2013,Lake Superior,Thunder Bay L Superior,48.25,-89,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",114,,1,2018-05-11,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60039,Lake Trout,Salvelinus,namaycush,49,1046,M,ADS,1,2013-07-17,2013,Lake Superior,Thunder Bay L Superior,48.25,-89,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-05-11,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60040,Lake Trout,Salvelinus,namaycush,47.5,1003,M,ADS,1,2013-07-17,2013,Lake Superior,Thunder Bay L Superior,48.25,-89,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",166,,1,2018-05-11,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60040,Lake Trout,Salvelinus,namaycush,47.5,1003,M,ADS,1,2013-07-17,2013,Lake Superior,Thunder Bay L Superior,48.25,-89,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-05-11,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60042,Lake Trout,Salvelinus,namaycush,43,829.7,F,ADS,1,2013-07-17,2013,Lake Superior,Thunder Bay L Superior,48.25,-89,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",120,,1,2018-05-25,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60042,Lake Trout,Salvelinus,namaycush,43,829.7,F,ADS,1,2013-07-17,2013,Lake Superior,Thunder Bay L Superior,48.25,-89,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-05-25,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60100,Lake Trout,Salvelinus,namaycush,66,3171,M,ADS,1,2013-08-21,2013,Lake Ontario,Central Basin L Ontario,43.91667,-78.16667,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",112,,1,2018-02-06,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60100,Lake Trout,Salvelinus,namaycush,66,3171,M,ADS,1,2013-08-21,2013,Lake Ontario,Central Basin L Ontario,43.91667,-78.16667,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-02-06,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60101,Lake Trout,Salvelinus,namaycush,60.5,2385.8,M,ADS,1,2013-08-21,2013,Lake Ontario,Central Basin L Ontario,43.91667,-78.16667,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",123,,1,2018-02-06,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60101,Lake Trout,Salvelinus,namaycush,60.5,2385.8,M,ADS,1,2013-08-21,2013,Lake Ontario,Central Basin L Ontario,43.91667,-78.16667,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5.17,,1,2018-02-06,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60102,Lake Trout,Salvelinus,namaycush,45,1155,F,ADS,1,2013-08-21,2013,Lake Ontario,Central Basin L Ontario,43.91667,-78.16667,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",119,,1,2018-05-25,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60102,Lake Trout,Salvelinus,namaycush,45,1155,F,ADS,1,2013-08-21,2013,Lake Ontario,Central Basin L Ontario,43.91667,-78.16667,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-05-25,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60103,Lake Trout,Salvelinus,namaycush,59,2623.5,M,ADS,1,2013-08-21,2013,Lake Ontario,Central Basin L Ontario,43.91667,-78.16667,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",149,,1,2018-05-25,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60103,Lake Trout,Salvelinus,namaycush,59,2623.5,M,ADS,1,2013-08-21,2013,Lake Ontario,Central Basin L Ontario,43.91667,-78.16667,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-05-25,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60104,Lake Trout,Salvelinus,namaycush,62,3251.1,F,ADS,1,2013-08-21,2013,Lake Ontario,Central Basin L Ontario,43.91667,-78.16667,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",148,,1,2018-05-25,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60104,Lake Trout,Salvelinus,namaycush,62,3251.1,F,ADS,1,2013-08-21,2013,Lake Ontario,Central Basin L Ontario,43.91667,-78.16667,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-05-25,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60105,Lake Trout,Salvelinus,namaycush,52.5,1727,M,ADS,1,2013-08-21,2013,Lake Ontario,Central Basin L Ontario,43.91667,-78.16667,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",135,,1,2018-06-01,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60105,Lake Trout,Salvelinus,namaycush,52.5,1727,M,ADS,1,2013-08-21,2013,Lake Ontario,Central Basin L Ontario,43.91667,-78.16667,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-06-01,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60106,Lake Trout,Salvelinus,namaycush,63,3840,F,ADS,1,2013-08-21,2013,Lake Ontario,Central Basin L Ontario,43.91667,-78.16667,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",126,,1,2018-06-01,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60106,Lake Trout,Salvelinus,namaycush,63,3840,F,ADS,1,2013-08-21,2013,Lake Ontario,Central Basin L Ontario,43.91667,-78.16667,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-06-01,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60107,Lake Trout,Salvelinus,namaycush,69,4817,F,ADS,1,2013-08-21,2013,Lake Ontario,Central Basin L Ontario,43.91667,-78.16667,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",130,,1,2018-06-01,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60107,Lake Trout,Salvelinus,namaycush,69,4817,F,ADS,1,2013-08-21,2013,Lake Ontario,Central Basin L Ontario,43.91667,-78.16667,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-06-01,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60108,Lake Trout,Salvelinus,namaycush,73,5052.8,F,ADS,1,2013-08-21,2013,Lake Ontario,Central Basin L Ontario,43.91667,-78.16667,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",133,,1,2018-06-01,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60108,Lake Trout,Salvelinus,namaycush,73,5052.8,F,ADS,1,2013-08-21,2013,Lake Ontario,Central Basin L Ontario,43.91667,-78.16667,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-06-01,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60109,Lake Trout,Salvelinus,namaycush,49.5,1510,M,ADS,1,2013-08-21,2013,Lake Ontario,Central Basin L Ontario,43.91667,-78.16667,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",168,,1,2018-06-01,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60109,Lake Trout,Salvelinus,namaycush,49.5,1510,M,ADS,1,2013-08-21,2013,Lake Ontario,Central Basin L Ontario,43.91667,-78.16667,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-06-01,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60125,Lake Trout,Salvelinus,namaycush,59.5,2074,M,ADS,1,2013-08-27,2013,Lake Ontario,Niagara Basin,43.3333,-79.08333,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",95.1,,1,2018-01-08,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60125,Lake Trout,Salvelinus,namaycush,59.5,2074,M,ADS,1,2013-08-27,2013,Lake Ontario,Niagara Basin,43.3333,-79.08333,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",14,,1,2018-01-08,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60126,Lake Trout,Salvelinus,namaycush,63,3493.1,F,ADS,1,2013-08-27,2013,Lake Ontario,Niagara Basin,43.3333,-79.08333,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",107,,1,2018-01-08,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60126,Lake Trout,Salvelinus,namaycush,63,3493.1,F,ADS,1,2013-08-27,2013,Lake Ontario,Niagara Basin,43.3333,-79.08333,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",12.4,,1,2018-01-08,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60127,Lake Trout,Salvelinus,namaycush,57,1998,M,ADS,1,2013-08-27,2013,Lake Ontario,Niagara Basin,43.3333,-79.08333,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",109,,1,2018-01-08,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60127,Lake Trout,Salvelinus,namaycush,57,1998,M,ADS,1,2013-08-27,2013,Lake Ontario,Niagara Basin,43.3333,-79.08333,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-01-08,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60128,Lake Trout,Salvelinus,namaycush,61,2944.6,M,ADS,1,2013-08-27,2013,Lake Ontario,Niagara Basin,43.3333,-79.08333,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",93.5,,1,2018-01-08,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60128,Lake Trout,Salvelinus,namaycush,61,2944.6,M,ADS,1,2013-08-27,2013,Lake Ontario,Niagara Basin,43.3333,-79.08333,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",7,,1,2018-01-08,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60131,Lake Trout,Salvelinus,namaycush,52,1410,M,ADS,1,2013-08-27,2013,Lake Ontario,Niagara Basin,43.3333,-79.08333,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",78.4,,1,2018-01-08,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60131,Lake Trout,Salvelinus,namaycush,52,1410,M,ADS,1,2013-08-27,2013,Lake Ontario,Niagara Basin,43.3333,-79.08333,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",9.39,,1,2018-01-08,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60132,Lake Trout,Salvelinus,namaycush,72,4266.2,F,ADS,1,2013-08-27,2013,Lake Ontario,Niagara Basin,43.3333,-79.08333,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",77.9,,1,2018-01-08,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60132,Lake Trout,Salvelinus,namaycush,72,4266.2,F,ADS,1,2013-08-27,2013,Lake Ontario,Niagara Basin,43.3333,-79.08333,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",10.6,,1,2018-01-08,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60134,Lake Trout,Salvelinus,namaycush,67.8,3660,F,ADS,1,2013-08-27,2013,Lake Ontario,Niagara Basin,43.3333,-79.08333,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",87,,1,2018-01-08,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60134,Lake Trout,Salvelinus,namaycush,67.8,3660,F,ADS,1,2013-08-27,2013,Lake Ontario,Niagara Basin,43.3333,-79.08333,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5.09,,1,2018-01-08,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60140,Lake Trout,Salvelinus,namaycush,65.5,3252.4,M,ADS,1,2013-08-27,2013,Lake Ontario,Niagara Basin,43.3333,-79.08333,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",91.7,,1,2018-01-08,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60140,Lake Trout,Salvelinus,namaycush,65.5,3252.4,M,ADS,1,2013-08-27,2013,Lake Ontario,Niagara Basin,43.3333,-79.08333,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",109,,2,2025-09-17,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60140,Lake Trout,Salvelinus,namaycush,65.5,3252.4,M,ADS,1,2013-08-27,2013,Lake Ontario,Niagara Basin,43.3333,-79.08333,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",30.6,,1,2018-01-08,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60140,Lake Trout,Salvelinus,namaycush,65.5,3252.4,M,ADS,1,2013-08-27,2013,Lake Ontario,Niagara Basin,43.3333,-79.08333,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",50,BDL,2,2025-09-17,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60145,Lake Trout,Salvelinus,namaycush,63,4262.3,F,ADS,1,2013-08-27,2013,Lake Ontario,Niagara Basin,43.3333,-79.08333,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",99.6,,1,2018-01-08,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60145,Lake Trout,Salvelinus,namaycush,63,4262.3,F,ADS,1,2013-08-27,2013,Lake Ontario,Niagara Basin,43.3333,-79.08333,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5.75,,1,2018-01-08,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60149,Lake Trout,Salvelinus,namaycush,62,3339,M,ADS,1,2013-08-27,2013,Lake Ontario,Niagara Basin,43.3333,-79.08333,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",102,,1,2018-01-08,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60149,Lake Trout,Salvelinus,namaycush,62,3339,M,ADS,1,2013-08-27,2013,Lake Ontario,Niagara Basin,43.3333,-79.08333,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5.54,,1,2018-01-08,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60195,Lake Trout,Salvelinus,namaycush,59,2953.7,M,ADS,1,2013-08-13,2013,Lake Erie,Eastern Basin L Erie,42.54222,-79.38167,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",140,,1,2018-06-01,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60195,Lake Trout,Salvelinus,namaycush,59,2953.7,M,ADS,1,2013-08-13,2013,Lake Erie,Eastern Basin L Erie,42.54222,-79.38167,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-06-01,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60198,Lake Trout,Salvelinus,namaycush,50,1928,F,ADS,1,2013-08-13,2013,Lake Erie,Eastern Basin L Erie,42.54222,-79.38167,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",108,,1,2018-02-08,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
60198,Lake Trout,Salvelinus,namaycush,50,1928,F,ADS,1,2013-08-13,2013,Lake Erie,Eastern Basin L Erie,42.54222,-79.38167,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5,BDL,1,2018-02-08,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
60200,Lake Trout,Salvelinus,namaycush,65,3672.1,M,ADS,1,2013-08-13,2013,Lake Erie,Eastern Basin L Erie,42.54222,-79.38167,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",116,,1,2018-02-08,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
