CSP_No,Common_Name,Genus,Species,Total Length (cm),Total Weight (g),Fork length (cm),Sex_Code,Maturity_Code,Composite_Count,Collection_Date,Collection_Year,Waterbody,Station_Name,Basin/Site,Latitude,Longitude,Province/State,Tissue_Code,Parameter_Code,Value,Value_Flag,Rep,Measurement_Date,Parameter_Group,Master_Parameter_Name,Parameter_name,Unit_Code,LOD,MDL - typical,Laboratory,Method_Code
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,"13C-1,2,3,4,7,8,9-HPCDF ",77.5,,1,,Dioxin,"1,2,3,4,7,8,9-heptachlorofuran - Surrogate","1,2,3,4,7,8,9-heptachlorofuran - Surrogate",PCT,,,AXYS,
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,"13C-1,2,3,4,7,8-HXCDD ",78.8,,1,,Dioxin,"1,2,3,4,7,8-hexachlorodioxin - Surrogate","1,2,3,4,7,8-hexachlorodioxin - Surrogate",PCT,,,AXYS,
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,"13C-1,2,3,4,7,8-HXCDF ",80.9,,1,,Dioxin,"1,2,3,4,7,8-hexachlorofuran - Surrogate","1,2,3,4,7,8-hexachlorofuran - Surrogate",PCT,,,AXYS,
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,"13C-1,2,3,6,7,8-HXCDD ",83,,1,,Dioxin,"1,2,3,6,7,8-hexachlorodioxin - Surrogate","1,2,3,6,7,8-hexachlorodioxin - Surrogate",PCT,,,AXYS,
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,"13C-1,2,3,6,7,8-HXCDF ",85.5,,1,,Dioxin,"1,2,3,6,7,8-hexachlorofuran - Surrogate","1,2,3,6,7,8-hexachlorofuran - Surrogate",PCT,,,AXYS,
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,"13C-1,2,3,7,8,9-HXCDF ",84.8,,1,,Dioxin,"1,2,3,7,8,9-hexachlorofuran - Surrogate","1,2,3,7,8,9-hexachlorofuran - Surrogate",PCT,,,AXYS,
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,"13C-1,2,3,7,8-PECDD ",114,,1,,Dioxin,"1,2,3,7,8-pentachlorodioxin - Surrogate","1,2,3,7,8-pentachlorodioxin - Surrogate",PCT,,,AXYS,
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,"13C-1,2,3,7,8-PECDF ",101,,1,,Dioxin,"1,2,3,7,8-pentachlorofuran - Surrogate","1,2,3,7,8-pentachlorofuran - Surrogate",PCT,,,AXYS,
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,"13C-2,3,4,6,7,8-HXCDF ",77.8,,1,,Dioxin,"2,3,4,6,7,8-hexachlorofuran - Surrogate","2,3,4,6,7,8-hexachlorofuran - Surrogate",PCT,,,AXYS,
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,"13C-2,3,4,7,8-PECDF ",96.5,,1,,Dioxin,"2,3,4,7,8-pentachlorofuran - Surrogate","2,3,4,7,8-pentachlorofuran - Surrogate",PCT,,,AXYS,
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,"13C-2,3,7,8-TCDD ",83.4,,1,,Dioxin,"2,3,7,8-tetrachlorodioxin - Surrogate","2,3,7,8-tetrachlorodioxin - Surrogate",PCT,,,AXYS,
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,"13C-2,3,7,8-TCDF ",83.4,,1,,Dioxin,"2,3,7,8-tetrachlorofuran - Surrogate","2,3,7,8-tetrachlorofuran - Surrogate",PCT,,,AXYS,
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,13C-OCDD ,68.1,,1,,Dioxin,Octachlorodioxin - Surrogate,Octachlorodioxin - Surrogate,PCT,,,AXYS,
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,"2,3,4,6,7,8-HXCDF",0.114,T,1,,Dioxin,"2,3,4,6,7,8-hexachlorofuran","2,3,4,6,7,8-hexachlorofuran",PG/G,,0.077,AXYS,0
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,"2,3,4,7,8-PECDF",1.34,,1,,Dioxin,"2,3,4,7,8-pentachlorofuran","2,3,4,7,8-pentachlorofuran",PG/G,,0.102,AXYS,0
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,"2,3,7,8-TCDD",0.684,,1,,Dioxin,"2,3,7,8-tetrachlorodioxin","2,3,7,8-tetrachlorodioxin",PG/G,,0.043,AXYS,0
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,"2,3,7,8-TCDF",8.9,,1,,Dioxin,"2,3,7,8-tetrachlorofuran","2,3,7,8-tetrachlorofuran",PG/G,,0.027,AXYS,0
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,"2,3,7,8-TCDF (225) ",9.81,,1,,Dioxin,"2,3,7,8-TCDF (225)","2,3,7,8-TCDF (225)",PG/G,,,AXYS,0
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,"37CL-2,3,7,8-TCDD ",87.8,,1,,Dioxin,"2,3,7,8-tetrachlorodioxin - Surrogate","2,3,7,8-tetrachlorodioxin - Surrogate",PCT,,,AXYS,
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,LIPID-D/F,7.5,,1,,Dioxin,% Lipid,% Lipid,PCT,,,AXYS,
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,MOISTURE-D/F,74,,1,,Dioxin,% Moisture,% Moisture,PCT,,,AXYS,
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,OCDD,0.178,,1,,Dioxin,Octachlorodioxin,Octachlorodioxin,PG/G,,0.337,AXYS,0
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,OCDF,0.0579,L,1,,Dioxin,Octachlorofuran,Octachlorofuran,PG/G,,0.099,AXYS,0
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,SIZE-D/F,8.63,,1,,Dioxin,Sample Size,Sample Size,GRAMS,,,AXYS,
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,TOTAL HEPTA-DIOXINS,0.202,,1,,Dioxin,Hepta-Dioxins Total,Total Hepta-Dioxins,PG/G,,,AXYS,0
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,TOTAL HEPTA-FURANS,0.06,,1,,Dioxin,Hepta-Furans Total,Total Hepta-Furans,PG/G,,,AXYS,0
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,TOTAL HEXA-DIOXINS,0.294,,1,,Dioxin,Hexa-Dioxins Total,Total Hexa-Dioxins,PG/G,,,AXYS,0
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,TOTAL HEXA-FURANS,0.261,,1,,Dioxin,Hexa-Furans Total,Total Hexa-Furans,PG/G,,,AXYS,0
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,TOTAL PENTA-DIOXINS,0.965,,1,,Dioxin,Penta-Dioxins Total,Total Penta-Dioxins,PG/G,,,AXYS,0
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,TOTAL PENTA-FURANS,2.29,,1,,Dioxin,Penta-Furans Total,Total Penta-Furans,PG/G,,,AXYS,0
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,TOTAL TETRA-DIOXINS,0.684,,1,,Dioxin,Tetra-Dioxins Total,Total Tetra-Dioxins,PG/G,,,AXYS,0
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,TOTAL TETRA-FURANS,8.9,,1,,Dioxin,Tetra-Furans Total,Total Tetra-Furans,PG/G,,,AXYS,0
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,WHO 2005 TOTAL (TEQ ND=0),3.1,,1,,Dioxin,TEQ (WHO 2005) ND=0,TEQ (WHO 2005) ND=0,PG/G-TEQ,,,AXYS,0
61454,Lake Trout,Salvelinus,namaycush,47,917.5,44,M,ADS,1,2014-08-15,2014,Lake Huron,"Lake Huron, Goderich, Ontario",Southern Basin L Huron,43.75,-81.83333,ON,WHA,WHO 2005 TOTAL (TEQ ND=1/2 DL),3.12,,1,,Dioxin,TEQ (WHO 2005) ND=1/2DL,TEQ (WHO 2005) ND=1/2DL,PG/G-TEQ,,,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"1,2,3,4,6,7,8-HpCDD",0.291,T,1,2008-03-25,Dioxin,"1,2,3,4,6,7,8-heptachlorodioxin","1,2,3,4,6,7,8-heptachlorodioxin",PG/G,,0.112,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"1,2,3,4,6,7,8-HpCDF",0.0996,L,1,2008-03-25,Dioxin,"1,2,3,4,6,7,8-heptachlorofuran","1,2,3,4,6,7,8-heptachlorofuran",PG/G,,0.128,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"1,2,3,4,7,8,9-HpCDF",0.0996,L,1,2008-03-25,Dioxin,"1,2,3,4,7,8,9-heptachlorofuran","1,2,3,4,7,8,9-heptachlorofuran",PG/G,,0.107,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"1,2,3,4,7,8-HxCDD",0.193,T,1,2008-03-25,Dioxin,"1,2,3,4,7,8-hexachlorodioxin","1,2,3,4,7,8-hexachlorodioxin",PG/G,,0.2,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"1,2,3,4,7,8-HxCDF",0.242,,1,2008-03-25,Dioxin,"1,2,3,4,7,8-hexachlorofuran","1,2,3,4,7,8-hexachlorofuran",PG/G,,0.075,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"1,2,3,6,7,8-HxCDD",0.698,T,1,2008-03-25,Dioxin,"1,2,3,6,7,8-hexachlorodioxin","1,2,3,6,7,8-hexachlorodioxin",PG/G,,0.124,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"1,2,3,6,7,8-HxCDF",0.223,,1,2008-03-25,Dioxin,"1,2,3,6,7,8-hexachlorofuran","1,2,3,6,7,8-hexachlorofuran",PG/G,,0.086,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"1,2,3,7,8,9-HxCDD",0.234,T,1,2008-03-25,Dioxin,"1,2,3,7,8,9-hexachlorodioxin","1,2,3,7,8,9-hexachlorodioxin",PG/G,,0.089,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"1,2,3,7,8,9-HxCDF",0.0996,L,1,2008-03-25,Dioxin,"1,2,3,7,8,9-hexachlorofuran","1,2,3,7,8,9-hexachlorofuran",PG/G,,0.093,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"1,2,3,7,8-PeCDD",1.73,,1,2008-03-25,Dioxin,"1,2,3,7,8-pentachlorodioxin","1,2,3,7,8-pentachlorodioxin",PG/G,,0.13,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"1,2,3,7,8-PeCDF",1.09,,1,2008-03-25,Dioxin,"1,2,3,7,8-pentachlorofuran","1,2,3,7,8-pentachlorofuran",PG/G,,0.096,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"2,3,4,6,7,8-HxCDF",0.232,,1,2008-03-25,Dioxin,"2,3,4,6,7,8-hexachlorofuran","2,3,4,6,7,8-hexachlorofuran",PG/G,,0.077,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"2,3,4,7,8-PeCDF",2.15,,1,2008-03-25,Dioxin,"2,3,4,7,8-pentachlorofuran","2,3,4,7,8-pentachlorofuran",PG/G,,0.102,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"2,3,7,8-TCDD",1.15,,1,2008-03-25,Dioxin,"2,3,7,8-tetrachlorodioxin","2,3,7,8-tetrachlorodioxin",PG/G,,0.043,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"2,3,7,8-TCDF",12.1,,1,2008-03-25,Dioxin,"2,3,7,8-tetrachlorofuran","2,3,7,8-tetrachlorofuran",PG/G,,0.027,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"2,3,7,8-TCDF (225)",11.8,,1,2008-03-25,Dioxin,"2,3,7,8-TCDF (225)","2,3,7,8-TCDF (225)",PG/G,,,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,OCDD,0.353,,1,2008-03-25,Dioxin,Octachlorodioxin,Octachlorodioxin,PG/G,,0.337,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,OCDF,0.0996,L,1,2008-03-25,Dioxin,Octachlorofuran,Octachlorofuran,PG/G,,0.099,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,TEQ (WHO 1998 FISH) ND=0,4.67,,1,2008-03-25,Dioxin,TEQ (WHO 1998 FISH) ND=0,TEQ (WHO 1998 FISH) ND=0,PG/G-TEQ,,,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,TEQ (WHO 1998 FISH) ND=1/2DL,4.7,,1,2008-03-25,Dioxin,TEQ (WHO 1998 FISH) ND=1/2DL,TEQ (WHO 1998 FISH) ND=1/2DL,PG/G-TEQ,,,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,Total Hepta-Dioxins,0.0996,L,1,2008-03-25,Dioxin,Hepta-Dioxins Total,Total Hepta-Dioxins,PG/G,,,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,Total Hepta-Furans,0.0996,L,1,2008-03-25,Dioxin,Hepta-Furans Total,Total Hepta-Furans,PG/G,,,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,Total Hexa-Dioxins,0.0996,L,1,2008-03-25,Dioxin,Hexa-Dioxins Total,Total Hexa-Dioxins,PG/G,,,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,Total Hexa-Furans,0.697,,1,2008-03-25,Dioxin,Hexa-Furans Total,Total Hexa-Furans,PG/G,,,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,Total Penta-Dioxins,1.73,,1,2008-03-25,Dioxin,Penta-Dioxins Total,Total Penta-Dioxins,PG/G,,,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,Total Penta-Furans,4.07,,1,2008-03-25,Dioxin,Penta-Furans Total,Total Penta-Furans,PG/G,,,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,Total Tetra-Dioxins,1.15,,1,2008-03-25,Dioxin,Tetra-Dioxins Total,Total Tetra-Dioxins,PG/G,,,AXYS,0
51147,Lake Trout,Salvelinus,namaycush,60,2436.7,55,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,Total Tetra-Furans,15.2,,1,2008-03-25,Dioxin,Tetra-Furans Total,Total Tetra-Furans,PG/G,,,AXYS,0
51156,Lake Trout,Salvelinus,namaycush,64,2986.4,59.9,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"1,2,3,4,6,7,8-HpCDD",0.39,,1,2008-03-25,Dioxin,"1,2,3,4,6,7,8-heptachlorodioxin","1,2,3,4,6,7,8-heptachlorodioxin",PG/G,,0.112,AXYS,0
51156,Lake Trout,Salvelinus,namaycush,64,2986.4,59.9,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"1,2,3,4,6,7,8-HpCDF",0.111,,1,2008-03-25,Dioxin,"1,2,3,4,6,7,8-heptachlorofuran","1,2,3,4,6,7,8-heptachlorofuran",PG/G,,0.128,AXYS,0
51156,Lake Trout,Salvelinus,namaycush,64,2986.4,59.9,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"1,2,3,4,7,8,9-HpCDF",0.0956,L,1,2008-03-25,Dioxin,"1,2,3,4,7,8,9-heptachlorofuran","1,2,3,4,7,8,9-heptachlorofuran",PG/G,,0.107,AXYS,0
51156,Lake Trout,Salvelinus,namaycush,64,2986.4,59.9,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"1,2,3,4,7,8-HxCDD",0.316,T,1,2008-03-25,Dioxin,"1,2,3,4,7,8-hexachlorodioxin","1,2,3,4,7,8-hexachlorodioxin",PG/G,,0.2,AXYS,0
51156,Lake Trout,Salvelinus,namaycush,64,2986.4,59.9,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"1,2,3,4,7,8-HxCDF",0.638,,1,2008-03-25,Dioxin,"1,2,3,4,7,8-hexachlorofuran","1,2,3,4,7,8-hexachlorofuran",PG/G,,0.075,AXYS,0
51156,Lake Trout,Salvelinus,namaycush,64,2986.4,59.9,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"1,2,3,6,7,8-HxCDD",1.44,,1,2008-03-25,Dioxin,"1,2,3,6,7,8-hexachlorodioxin","1,2,3,6,7,8-hexachlorodioxin",PG/G,,0.124,AXYS,0
51156,Lake Trout,Salvelinus,namaycush,64,2986.4,59.9,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"1,2,3,6,7,8-HxCDF",0.401,,1,2008-03-25,Dioxin,"1,2,3,6,7,8-hexachlorofuran","1,2,3,6,7,8-hexachlorofuran",PG/G,,0.086,AXYS,0
51156,Lake Trout,Salvelinus,namaycush,64,2986.4,59.9,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"1,2,3,7,8,9-HxCDD",0.399,,1,2008-03-25,Dioxin,"1,2,3,7,8,9-hexachlorodioxin","1,2,3,7,8,9-hexachlorodioxin",PG/G,,0.089,AXYS,0
51156,Lake Trout,Salvelinus,namaycush,64,2986.4,59.9,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"1,2,3,7,8,9-HxCDF",0.0956,L,1,2008-03-25,Dioxin,"1,2,3,7,8,9-hexachlorofuran","1,2,3,7,8,9-hexachlorofuran",PG/G,,0.093,AXYS,0
51156,Lake Trout,Salvelinus,namaycush,64,2986.4,59.9,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"1,2,3,7,8-PeCDD",2.65,,1,2008-03-25,Dioxin,"1,2,3,7,8-pentachlorodioxin","1,2,3,7,8-pentachlorodioxin",PG/G,,0.13,AXYS,0
51156,Lake Trout,Salvelinus,namaycush,64,2986.4,59.9,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"1,2,3,7,8-PeCDF",1.74,,1,2008-03-25,Dioxin,"1,2,3,7,8-pentachlorofuran","1,2,3,7,8-pentachlorofuran",PG/G,,0.096,AXYS,0
51156,Lake Trout,Salvelinus,namaycush,64,2986.4,59.9,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"2,3,4,6,7,8-HxCDF",0.489,,1,2008-03-25,Dioxin,"2,3,4,6,7,8-hexachlorofuran","2,3,4,6,7,8-hexachlorofuran",PG/G,,0.077,AXYS,0
51156,Lake Trout,Salvelinus,namaycush,64,2986.4,59.9,F,ADS,1,2005-08-15,2005,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,"2,3,4,7,8-PeCDF",4.09,,1,2008-03-25,Dioxin,"2,3,4,7,8-pentachlorofuran","2,3,4,7,8-pentachlorofuran",PG/G,,0.102,AXYS,0
