,CSP_No,Common_Name,Genus,Species,Total Length (cm),Total Weight (g),Sex_Code,Maturity_Code,Composite_Count,Collection_Date,Collection_Year,Waterbody,Basin/Site,Latitude,Longitude,Province/State,Tissue_Code,Parameter_Code,Value,Value_Flag,Rep,Measurement_Date,Parameter_Group,Master_Parameter_Name,Parameter_name,Unit_Code,LOD,MDL - typical,Laboratory,Method_Code
517,65172,Lake Trout,Salvelinus,namaycush,43.0,722.1,M,ADS,1.0,2020-06-15,2020,Kusawa Lake,Kusawa Lake,60.416492,-136.209119,YT,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",92.1,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
518,65172,Lake Trout,Salvelinus,namaycush,43.0,722.1,M,ADS,1.0,2020-06-15,2020,Kusawa Lake,Kusawa Lake,60.416492,-136.209119,YT,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
519,65173,Lake Trout,Salvelinus,namaycush,44.0,922.5,M,ADS,1.0,2020-06-15,2020,Kusawa Lake,Kusawa Lake,60.416492,-136.209119,YT,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",76.1,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
520,65173,Lake Trout,Salvelinus,namaycush,44.0,922.5,M,ADS,1.0,2020-06-15,2020,Kusawa Lake,Kusawa Lake,60.416492,-136.209119,YT,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
521,65175,Lake Trout,Salvelinus,namaycush,53.5,1703.0,F,ADS,1.0,2020-06-15,2020,Kusawa Lake,Kusawa Lake,60.416492,-136.209119,YT,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",98.9,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
522,65175,Lake Trout,Salvelinus,namaycush,53.5,1703.0,F,ADS,1.0,2020-06-15,2020,Kusawa Lake,Kusawa Lake,60.416492,-136.209119,YT,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
523,65176,Lake Trout,Salvelinus,namaycush,43.0,737.0,M,ADS,1.0,2020-06-15,2020,Kusawa Lake,Kusawa Lake,60.416492,-136.209119,YT,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",93.6,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
524,65176,Lake Trout,Salvelinus,namaycush,43.0,737.0,M,ADS,1.0,2020-06-15,2020,Kusawa Lake,Kusawa Lake,60.416492,-136.209119,YT,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
525,65179,Lake Trout,Salvelinus,namaycush,40.5,645.0,M,ADS,1.0,2020-06-15,2020,Kusawa Lake,Kusawa Lake,60.416492,-136.209119,YT,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",85.2,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
526,65179,Lake Trout,Salvelinus,namaycush,40.5,645.0,M,ADS,1.0,2020-06-15,2020,Kusawa Lake,Kusawa Lake,60.416492,-136.209119,YT,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
527,65182,Lake Trout,Salvelinus,namaycush,42.5,671.0,M,ADS,1.0,2020-06-15,2020,Kusawa Lake,Kusawa Lake,60.416492,-136.209119,YT,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",81.3,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
528,65182,Lake Trout,Salvelinus,namaycush,42.5,671.0,M,ADS,1.0,2020-06-15,2020,Kusawa Lake,Kusawa Lake,60.416492,-136.209119,YT,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
529,65186,Lake Trout,Salvelinus,namaycush,41.5,591.7,M,ADS,1.0,2020-06-15,2020,Kusawa Lake,Kusawa Lake,60.416492,-136.209119,YT,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",82.2,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
530,65186,Lake Trout,Salvelinus,namaycush,41.5,591.7,M,ADS,1.0,2020-06-15,2020,Kusawa Lake,Kusawa Lake,60.416492,-136.209119,YT,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
531,65187,Lake Trout,Salvelinus,namaycush,41.0,751.0,M,,1.0,2020-06-15,2020,Kusawa Lake,Kusawa Lake,60.416492,-136.209119,YT,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",86.8,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
532,65187,Lake Trout,Salvelinus,namaycush,41.0,751.0,M,,1.0,2020-06-15,2020,Kusawa Lake,Kusawa Lake,60.416492,-136.209119,YT,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
533,65188,Lake Trout,Salvelinus,namaycush,42.0,788.0,F,,1.0,2020-06-15,2020,Kusawa Lake,Kusawa Lake,60.416492,-136.209119,YT,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",89.8,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
534,65188,Lake Trout,Salvelinus,namaycush,42.0,788.0,F,,1.0,2020-06-15,2020,Kusawa Lake,Kusawa Lake,60.416492,-136.209119,YT,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
535,65189,Lake Trout,Salvelinus,namaycush,46.5,1100.8,F,,1.0,2020-06-15,2020,Kusawa Lake,Kusawa Lake,60.416492,-136.209119,YT,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",79.9,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
536,65189,Lake Trout,Salvelinus,namaycush,46.5,1100.8,F,,1.0,2020-06-15,2020,Kusawa Lake,Kusawa Lake,60.416492,-136.209119,YT,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
537,66104,Lake Trout,Salvelinus,namaycush,65.1,2542.7,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",97.7,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
538,66104,Lake Trout,Salvelinus,namaycush,65.1,2542.7,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
539,66105,Lake Trout,Salvelinus,namaycush,68.7,3429.8,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",98.0,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
540,66105,Lake Trout,Salvelinus,namaycush,68.7,3429.8,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
541,66105,Lake Trout,Salvelinus,namaycush,68.7,3429.8,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,13C12-Beta-Hexabromocyclododecane,58.6,,1,2026-01-26,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
542,66105,Lake Trout,Salvelinus,namaycush,68.7,3429.8,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.28,ND,1,2026-01-26,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
543,66105,Lake Trout,Salvelinus,namaycush,68.7,3429.8,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.7,ND,1,2026-01-26,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
544,66106,Lake Trout,Salvelinus,namaycush,63.0,2834.1,F,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",107.0,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
545,66106,Lake Trout,Salvelinus,namaycush,63.0,2834.1,F,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
546,66107,Lake Trout,Salvelinus,namaycush,70.5,3096.4,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",102.0,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
547,66107,Lake Trout,Salvelinus,namaycush,70.5,3096.4,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
548,66108,Lake Trout,Salvelinus,namaycush,66.6,2912.4,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",99.2,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
549,66108,Lake Trout,Salvelinus,namaycush,66.6,2912.4,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
550,66109,Lake Trout,Salvelinus,namaycush,67.5,2720.2,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,13C12-Beta-Hexabromocyclododecane,68.6,,1,2026-01-26,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
551,66109,Lake Trout,Salvelinus,namaycush,67.5,2720.2,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.25,ND,1,2026-01-26,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
552,66109,Lake Trout,Salvelinus,namaycush,67.5,2720.2,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.67,ND,1,2026-01-26,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
553,66110,Lake Trout,Salvelinus,namaycush,66.0,2778.0,F,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",97.4,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
554,66110,Lake Trout,Salvelinus,namaycush,66.0,2778.0,F,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
555,66112,Lake Trout,Salvelinus,namaycush,69.9,3434.6,F,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",98.3,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
556,66112,Lake Trout,Salvelinus,namaycush,69.9,3434.6,F,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
557,66112,Lake Trout,Salvelinus,namaycush,69.9,3434.6,F,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,13C12-Beta-Hexabromocyclododecane,65.7,,1,2026-01-26,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
558,66112,Lake Trout,Salvelinus,namaycush,69.9,3434.6,F,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.35,ND,1,2026-01-26,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
559,66112,Lake Trout,Salvelinus,namaycush,69.9,3434.6,F,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.75,ND,1,2026-01-26,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
560,66113,Lake Trout,Salvelinus,namaycush,70.0,3140.1,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",97.0,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
561,66113,Lake Trout,Salvelinus,namaycush,70.0,3140.1,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
562,66113,Lake Trout,Salvelinus,namaycush,70.0,3140.1,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,13C12-Beta-Hexabromocyclododecane,61.3,,1,2026-01-26,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
563,66113,Lake Trout,Salvelinus,namaycush,70.0,3140.1,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.3,ND,1,2026-01-26,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
564,66113,Lake Trout,Salvelinus,namaycush,70.0,3140.1,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.71,ND,1,2026-01-26,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
565,66120,Lake Trout,Salvelinus,namaycush,60.5,2124.0,F,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",102.0,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
566,66120,Lake Trout,Salvelinus,namaycush,60.5,2124.0,F,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
567,66122,Lake Trout,Salvelinus,namaycush,74.0,4017.3,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",95.1,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
568,66122,Lake Trout,Salvelinus,namaycush,74.0,4017.3,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
569,66122,Lake Trout,Salvelinus,namaycush,74.0,4017.3,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,13C12-Beta-Hexabromocyclododecane,79.2,,1,2026-01-26,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
570,66122,Lake Trout,Salvelinus,namaycush,74.0,4017.3,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.07,ND,1,2026-01-26,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
571,66122,Lake Trout,Salvelinus,namaycush,74.0,4017.3,M,ADS,1.0,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",7.21,,1,2026-01-26,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
572,66217,Lake Trout,Salvelinus,namaycush,60.5,2408.1,F,ADS,1.0,2022-06-21,2022,Lake Huron,North Channel L Huron,45.91666667,-83.5,ON,WHA,13C12-Beta-Hexabromocyclododecane,89.1,,1,2026-02-20,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
573,66217,Lake Trout,Salvelinus,namaycush,60.5,2408.1,F,ADS,1.0,2022-06-21,2022,Lake Huron,North Channel L Huron,45.91666667,-83.5,ON,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.44,ND,1,2026-02-20,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
574,66217,Lake Trout,Salvelinus,namaycush,60.5,2408.1,F,ADS,1.0,2022-06-21,2022,Lake Huron,North Channel L Huron,45.91666667,-83.5,ON,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.83,ND,1,2026-02-20,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
575,66231,Lake Trout,Salvelinus,namaycush,50.5,1376.0,F,ADS,1.0,2022-06-21,2022,Lake Huron,North Channel L Huron,45.91666667,-83.5,ON,WHA,13C12-Beta-Hexabromocyclododecane,59.3,,1,2026-02-20,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
576,66231,Lake Trout,Salvelinus,namaycush,50.5,1376.0,F,ADS,1.0,2022-06-21,2022,Lake Huron,North Channel L Huron,45.91666667,-83.5,ON,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.38,ND,1,2026-02-20,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
577,66231,Lake Trout,Salvelinus,namaycush,50.5,1376.0,F,ADS,1.0,2022-06-21,2022,Lake Huron,North Channel L Huron,45.91666667,-83.5,ON,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.78,ND,1,2026-02-20,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
578,66237,Lake Trout,Salvelinus,namaycush,47.0,1244.3,UNK,ADS,1.0,2022-06-21,2022,Lake Huron,North Channel L Huron,45.91666667,-83.5,ON,WHA,13C12-Beta-Hexabromocyclododecane,49.3,COM,1,2026-02-20,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
